work_id,title,author,n_editions,editions,year_first,genre_deep,genre_annals,genre_main,genre_source,play_type_deep,play_type_main,words_mean,cat:included,cat:candidate,cat:contextual_only,cat:pending,cat:unclassified,cat:outlier_hdbscan,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62
556,"The Sophister (Fallacy, or The Troubles of Great Hermenia)","Zouche, Richard",1,1102,1639,comedy,morality,comedy,britdrama,University/Inns of Court;Nonprofessional,University/Inns of Court,15616,0.15747,0.0,0.0,0.03189,0.0,0.81064,0.0,0.0,0.02952,0.0,0.0,0.0,0.03176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03189,0.0,0.0,0.03093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,The Staple of News,"Jonson, Ben",1,972,1631,comedy,comedy,comedy,britdrama,Adult Professional;Professional,Adult Professional,24689,0.257,0.0,0.0,0.0,0.0,0.743,0.0196,0.0,0.0,0.02054,0.0,0.0,0.03965,0.0,0.0,0.05776,0.0,0.0,0.0,0.0,0.01924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01993,0.02005,0.0,0.0,0.0,0.01993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01989,0.0,0.0,0.0,0.0,0.02041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,The Taming of a Shrew,Anonymous,1,226,1594,comedy,comedy,comedy,britdrama,Adult Professional;Professional,Adult Professional,12239,0.15565,0.0,0.0,0.0,0.0,0.84435,0.03889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03938,0.0,0.0,0.0,0.0,0.03783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.5,The Taming of the Shrew,"Shakespeare, William",1,229,1623,comedy,comedy,comedy,britdrama,Adult Professional;Professional,Adult Professional,20457,0.149,0.0,0.0,0.0,0.0,0.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02522,0.0,0.0,0.02571,0.0,0.02429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,The Tempest,"Shakespeare, William",1,860,1623,comedy,comedy,comedy,britdrama,Adult Professional;Professional,Adult Professional,16056,0.24109,0.0,0.0,0.03014,0.0,0.72876,0.09081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06247,0.0,0.0,0.0,0.0,0.0,0.02933,0.0,0.0,0.0,0.0,0.0,0.0
391,The Two Gentlemen of Verona,"Shakespeare, William",1,862,1623,comedy,comedy,comedy,britdrama,Adult Professional;Professional,Adult Professional,16892,0.17227,0.0,0.0,0.03138,0.0,0.79635,0.0,0.02771,0.0,0.0,0.02848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03179,0.02587,0.0,0.0,0.0,0.0,0.0,0.0283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,The Two Maids of More-Clacke,"Armin, Robert",1,672,1609,comedy,comedy,comedy,britdrama,Boys Professional;Professional,Boys Professional,16182,0.24484,0.0,0.0,0.12094,0.0,0.63422,0.0,0.06384,0.0,0.03065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02954,0.0,0.12094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,"The Two Merry Milkmaids, or The Best Words Wear the Garland","Cumber, John",1,822,1620,comedy,comedy,comedy,britdrama,Adult Professional;Professional,Adult Professional,26552,0.52109,0.0,0.0,0.03676,0.0,0.44215,0.29629,0.0,0.0,0.01898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15027,0.0,0.0,0.01973,0.0,0.0,0.0,0.0,0.0,0.01812,0.0,0.0,0.01748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01834,0.0,0.0,0.0,0.0,0.0,0.0
425,The Wedding,"Shirley, James",1,920,1629,comedy,comedy,comedy,britdrama,Adult Professional;Professional,Adult Professional,17874,0.39001,0.0,0.02719,0.02663,0.0,0.55617,0.0,0.2244,0.0,0.02775,0.0,0.0,0.0,0.0,0.05404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05662,0.0,0.0,0.0,0.0,0.02719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02719,0.0,0.0,0.0,0.0
301,The Widow's Tears,"Chapman, George",1,699,1612,comedy,comedy,comedy,britdrama,Boys Professional;Professional,Boys Professional,21063,0.20999,0.0,0.0,0.07069,0.0,0.71932,0.0,0.07088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06965,0.0,0.0,0.0,0.0,0.02279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07069,0.0,0.0,0.0,0.0,0.0
535,The Wise Woman of Hogsdon,"Heywood, Thomas",1,1071,1638,comedy,comedy,comedy,britdrama,Adult Professional;Professional,Adult Professional,17500,0.33463,0.0,0.0272,0.05531,0.0,0.58286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02743,0.0,0.05531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02743,0.0,0.0,0.0,0.0,0.0,0.0,0.16983,0.0,0.0,0.0,0.0,0.05497,0.0,0.02783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0272,0.0,0.0,0.0,0.0
477,The Witty Fair One,"Shirley, James",1,1000,1633,comedy,comedy,comedy,britdrama,Adult Professional;Professional,Adult Professional,16661,0.36096,0.0,0.03025,0.03091,0.0,0.57788,0.0,0.09285,0.0,0.05816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03073,0.05996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03001,0.0,0.0,0.0,0.03091,0.08925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03025,0.0,0.0,0.0,0.0
245,The Woman Hater (The Hungry Courtier),"Beaumont, FrancisFletcher, John",1,577,1607,comedy,comedy,comedy,britdrama,Boys Professional;Professional;Adult Professional,Boys Professional,22474,0.45604,0.0,0.0,0.0,0.0,0.54396,0.32624,0.0,0.0,0.0,0.04512,0.0,0.0,0.0,0.0,0.02105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04267
144,The Woman in the Moon,"Lyly, John",1,298,1597,comedy,comedy,comedy,britdrama,Boys Professional;Professional,Boys Professional,12326,0.39575,0.0,0.0,0.0,0.0,0.60425,0.0,0.0,0.0,0.0,0.12048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03927,0.08072,0.0,0.03894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,The Wonder of A Kingdom,"Dekker, Thomas",1,1039,1636,comedy,comedy,comedy,britdrama,Adult Professional;Professional,Adult Professional,15014,0.56714,0.0,0.0,0.0,0.0,0.43286,0.13308,0.0,0.0,0.26555,0.0,0.0,0.0333,0.0,0.0,0.03403,0.0,0.06754,0.0,0.0,0.0,0.03364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Thersites,"Udall, Nicholas",1,66,1562,comedy,interlude,comedy,britdrama,Interlude;Nonprofessional,Interlude,7169,0.36184,0.0,0.0,0.07212,0.0,0.56605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22193,0.0,0.0,0.0,0.0,0.0,0.07212,0.0,0.0,0.0,0.0,0.0,0.0,0.13991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,Tottenham Court,"Nabbes, Thomas",1,1077,1638,comedy,,comedy,britdrama,Adult Professional;Professional,Adult Professional,16434,0.33406,0.0,0.0,0.05939,0.0,0.60655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09085,0.0,0.0,0.0,0.0,0.03024,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.0,0.0,0.0,0.06334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05939,0.0,0.0,0.02763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,"Twelfth Night, or What You Will","Shakespeare, William",1,872,1623,comedy,comedy,comedy,britdrama,Adult Professional;Professional,Adult Professional,19442,0.07751,0.0,0.0,0.10431,0.0,0.81818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10431,0.0,0.0,0.05128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,"Volpone, or The Fox","Jonson, Ben",1,606,1616,comedy,comedy,comedy,britdrama,Adult Professional;Professional,Adult Professional,26193,0.31833,0.0,0.0,0.0386,0.0,0.64307,0.0,0.07521,0.0,0.1098,0.0,0.0,0.0,0.0,0.0,0.01924,0.0,0.0,0.0,0.0386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01913,0.01836,0.0,0.01955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,Westward Ho,"Dekker, ThomasWebster, John",1,602,1607,comedy,comedy,comedy,britdrama,Boys Professional;Professional,Boys Professional,22263,0.22221,0.0,0.0,0.0446,0.0,0.73319,0.0,0.02187,0.0,0.0,0.02246,0.0,0.1091,0.0,0.0,0.0,0.0,0.0,0.0,0.0446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02309,0.02268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,What You Will,"Marston, John",1,592,1607,comedy,,comedy,britdrama,Professional;Boys Professional,Professional,16853,0.23242,0.0,0.0,0.0,0.0,0.76758,0.0289,0.0,0.02896,0.0,0.03139,0.0,0.0,0.0,0.0,0.08319,0.0,0.0,0.0,0.0,0.0,0.0,0.05999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,Wily Beguiled,Anonymous,1,548,1606,comedy,comedy,comedy,britdrama,Boys Professional;Professional,Boys Professional,19740,0.22482,0.0,0.0,0.0,0.0,0.77518,0.0,0.0,0.0,0.0,0.02497,0.0,0.0,0.0,0.0,0.0233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02751,0.0,0.04792,0.0,0.05046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,Wit in a Constable,"Glapthorne, Henry",1,1145,1640,not in BritDrama,comedy,comedy,annals,Boys Professional;Professional,Boys Professional,15585,0.41842,0.0,0.0,0.03292,0.0,0.54867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03292,0.0,0.0,0.06397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0326,0.09586,0.0,0.16105,0.0,0.0,0.0,0.0,0.06493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,Your Five Gallants (The Five Witty Gallants),"Middleton, Thomas",1,628,1608,comedy,comedy,comedy,britdrama,Boys Professional;Professional,Boys Professional,19811,0.29832,0.0,0.0,0.0,0.0,0.70168,0.0,0.0,0.0,0.0,0.0,0.0,0.17369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04916,0.0,0.0,0.0,0.0,0.05022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,1 Edward the Fourth,"Heywood, Thomas",1,345,1600,history,history,history,britdrama,Adult Professional;Professional,Adult Professional,22469,0.39837,0.0,0.0,0.0,0.0,0.60163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02216,0.0,0.02141,0.0,0.0,0.0,0.02203,0.0,0.0,0.0,0.28898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,1 Henry the Fourth,"Shakespeare, William",1,300,1598,history,history,history,britdrama,Adult Professional;Professional,Adult Professional,24115,0.20751,0.0,0.2858,0.0,0.0,0.5067,0.0,0.02115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2858,0.02044,0.0,0.0,0.0,0.06104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,1 Henry the Sixth,"AnonymousMarlowe, ChristopherShakespeare, WilliamNashe, Thomas",1,878,1623,history,history,history,britdrama,Adult Professional;Professional,Adult Professional,20495,0.55174,0.0,0.09495,0.0,0.0,0.35331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,"1 If You Know Not Me You Know Nobody, or The Troubles of Queen Elizabeth","Heywood, Thomas",1,503,1605,history,history,history,britdrama,Adult Professional;Professional,Adult Professional,11198,0.35024,0.0,0.08582,0.0,0.0,0.56394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2646,0.0,0.04206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04358,0.0,0.0,0.0,0.08582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,1 Sir John Oldcastle,"Wilson, RobertDrayton, MichaelMunday, AnthonyHathaway, Richard",1,376,1600,history,history,history,britdrama,Adult Professional;Professional,Adult Professional,20954,0.19004,0.0,0.0,0.02391,0.0,0.78606,0.0,0.02405,0.0,0.0,0.0,0.02262,0.02439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04639,0.02515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02391,0.0,0.02319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,1 The Troublesome Reign of King John,Anonymous,1,170,1591,history,history,history,britdrama,Adult Professional;Professional,Adult Professional,13400,0.61993,0.0,0.0,0.0,0.0,0.38007,0.0,0.03582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25933,0.0,0.0,0.0,0.0,0.07366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,2 Edward the Fourth,"Heywood, Thomas",1,351,1600,history,history,history,britdrama,Adult Professional;Professional,Adult Professional,24054,0.40675,0.0,0.06061,0.0,0.0,0.53263,0.0609,0.06103,0.0,0.04066,0.0,0.0,0.0,0.02037,0.0,0.0,0.2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,2 Henry the Fourth,"Shakespeare, William",1,378,1600,history,history,history,britdrama,Adult Professional;Professional,Adult Professional,23556,0.2137,0.0,0.0,0.22954,0.0,0.55676,0.0,0.0,0.0,0.02025,0.0,0.0,0.0,0.0,0.02169,0.0,0.0,0.0,0.0,0.10498,0.04152,0.0,0.0,0.0,0.08635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0641,0.0,0.0,0.02203,0.0,0.0,0.0,0.0,0.0,0.02186,0.0,0.0,0.06045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,2 Henry the Sixth (The First Part of the Contention betwixt the Two Famous Houses of York and Lancaster),"AnonymousMarlowe, ChristopherShakespeare, William",1,222,1600,history,history,history,britdrama,Adult Professional;Professional,Adult Professional,16092,0.34272,0.0,0.06376,0.0,0.0,0.59352,0.02983,0.03101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03082,0.0,0.0,0.0,0.0,0.1282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,2 If You Know Not Me You Know Nobody (The Second Part of Queen Elizabeth's Troubles),"Heywood, Thomas",1,527,1606,history,history,history,britdrama,Adult Professional;Professional,Adult Professional,21543,0.25331,0.0,0.02038,0.0,0.0,0.72631,0.0,0.02344,0.0,0.02279,0.0,0.0,0.0914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02251,0.0,0.0,0.0,0.0,0.04633,0.0,0.0,0.0,0.0,0.0,0.02386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02038,0.0,0.0,0.0,0.0
102,2 The Troublesome Reign of King John,Anonymous,1,174,1611,history,history,history,britdrama,Adult Professional;Professional,Adult Professional,9548,0.68622,0.0,0.0,0.0,0.0,0.31378,0.0,0.05635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16108,0.0,0.0,0.0,0.0,0.1548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26194,0.0,0.0,0.0,0.0,0.0,0.0,0.05205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,3 Henry the Sixth (The True Tragedy of Richard Duke of York and the Good King Henry the Sixth),"AnonymousMarlowe, ChristopherShakespeare, William",1,268,1623,history,history,history,britdrama,Adult Professional;Professional,Adult Professional,23306,0.38256,0.0,0.0,0.04282,0.0,0.57462,0.04141,0.02197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02205,0.0,0.04381,0.0,0.0,0.0,0.0,0.18931,0.0,0.04244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,"A Larum for London, or The Siege of Antwerp",Anonymous,1,441,1602,history,history,history,britdrama,Adult Professional;Professional,Adult Professional,12240,0.12361,0.0,0.0,0.0,0.0,0.87639,0.0,0.0,0.0,0.0,0.0,0.0,0.08194,0.0,0.0,0.0,0.0,0.04167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,Edward the First,"Peele, George",1,203,1593,history,history,history,britdrama,Adult Professional;Professional,Adult Professional,21321,0.48905,0.0,0.0,0.0,0.0,0.51095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02312,0.27663,0.0,0.0,0.11702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
